TweetID,Username,CreateDate,Biased,Keyword,Text,IHRA_Decision,IHRA_Explanation,JDA_Decision,JDA_Explanation
1461172911360778248,Akan86kshA,2021-11-18 03:22:24+00:00,0,Jews,"South African Muslim Scholar Ahmed Deedat in 1991: ""I hate the Jews. We all hate the Jews. I hate Israel""  This is the face of radical Islamism. https://t.co/93lb1x2Cc8",Yes,"The tweet from Ahmed Deedat explicitly states ""I hate the Jews"" and generalizes by saying ""We all hate the Jews."" This directly addresses Jews, fitting the IHRA definition of antisemitism, which includes hatred or perception of hatred toward Jews. Additionally, the mention of hating Israel may reflect broader anti-Semitic stereotypes but is secondary to the explicit criticism of Jews. Therefore, it meets the criteria for antisemitic expression.",Yes,"The tweet from Ahmed Deedat utilizes anti-Semitic language by generalizing hatred towards Jews and associating it with radical Islamism. This aligns with the JDA's definition of antisemitism as involving inherent discrimination against Jewish people, using stereotypical tropes that essentialize their group. The statement employs a negative stereotype (""We all hate the Jews"") to describe both individuals and groups, fitting the criteria for antisemitic expressions."
1453247500064858118,laltp,2021-10-27 06:29:38+00:00,0,Jews,"�All Jews Must Die� That�s what the Tree of Life synagogue mass-murderer said, 3 years ago today He stated his intent. Don�t assume another motive because it fits your own views or politics. Antisemitism.  That�s what it was.  Now let�s combat it.  Constantly.  In every form.",Yes,"The tweet employs the phrase ""All Jews Must Die,"" which is often used as a broad generalization targeting the entire Jewish community. While the tweet references a specific event (the Tree of Life synagogue attack) and labels it as antisemitic, the use of such language implies a stereotype that could be seen as aggregating harm against an entire group without justification. According to the IHRA definition, antisemitism includes using negative stereotypes or generalizations about Jews, even if based on an individual's actions. Therefore, this tweet is considered antisemitic as it associates an action with the broader Jewish community in a way that could perpetuate harmful stereotypes and prejudices.",Yes,"The tweet is antisemitic according to the Jerusalem Declaration on Antisemitism (JDA). It employs several JDA guidelines to perpetuate antisemitism. First, it labels all Jews as ""All Jews Must Die,"" which constitutes discrimination and violence against a specific group. This aligns with point 5 of the JDA, where harmful generalizations can lead to harm. The tweet also uses coded language by referring to the Tree of Life synagogue as a ""mass-murderer"" and associates this harm with Jews (point 3). Additionally, it applies inherent evil stereotypes towards Jews based on their presence in synagogues and public spaces (point 2). The repeated use of the term ""Antisemitism"" as the cause of harm further solidifies its antisemitic nature. Thus, the tweet consistently violates multiple JDA definitions and guidelines by promoting violence and harmful stereotypes against Jews."
1454703315724480618,RichFM39517086,2021-10-31 06:54:32+00:00,0,Jews,�Holocaust�the destruction of European Jews�  A seven-chapter online course about the history of the #Holocaust.  Links to all chapters below. https://t.co/Law3fQRRMS,No,"The tweet is not antisemitic as defined by the IHRA. It provides information about the Holocaust without making any antisemitic claims, stereotypes, or denigrations. It focuses on a historical event affecting Jewish people and does not target individuals or groups beyond that context.",No,The tweet is about a Holocaust course and does not reference antisemitism or Israel/Palestine. It provides factual information without promoting any biased views against Jews.
1475511431525285890,basketcharl,2021-12-27 16:58:33+00:00,0,Jews,@thejpc Is this only for Jews? I would assume the Jewish population is aging overall so they just want to move to warm cheap places,No,"The tweet does not exhibit antisemitic behavior as defined by the International Holocaust Remembrance Alliance. It makes a general observation about the Jewish population's aging trend and their potential relocation to warmer, cheaper areas. There is no overt hatred directed at Jews, nor any use of negative stereotypes or slurs typical of antisemitism. The statement remains neutral and does not target specific groups or express any form of discrimination or prejudice against Jews.",No,"The tweet does not exhibit antisemitic content as per the JDA definition. It discusses demographic trends of Jewish population aging and migration without targeting or stereotyping Jews negatively. There is no discrimination, prejudice, or hostile language towards Jews, aligning with non-antisemitic expressions such as supporting human rights or neutrally observing trends."
1457843432982908931,KingKB24_pdx2,2021-11-08 22:52:14+00:00,0,Jews,RT @dbongino: Deranged activist calls Jews 'neo-Nazis' as part of Antifa-led ad boycott  https://t.co/vUdlEfSL8Z,Yes,"The tweet refers to Jews as ""neo-Nazis,"" which is a derogatory and offensive label. This aligns with the IHRA's definition of antisemitism, particularly point 4, which involves accusing Jews or Israel of conspiring to harm humanity, including referencing historical antisemitic ideologies like those connected to the Nazi regime. Additionally, this tweet uses such language in a media context, contributing to antisemitic narratives and practices that the IHRA identifies as antisemitic. Therefore, it is considered antisemitic according to the IHRA's working definition.",No,"The tweet does not qualify as antisemitic according to the Jerusalem Declaration on Antisemitism (JDA). While the use of ""neo-Nazis"" is harmful and ties into anti-Semitic ideology, it does not directly target Israel or use symbols associated with the State of Israel. Instead, it employs a term that reinforces anti-Semitic stereotypes without addressing or rejecting the existence of Israel as a nation-state. The tweet's content does not align with any specific examples outlined in the JDA regarding antisemitism directed at Israel."
1468023856895913985,oldbensworkshop,2021-12-07 01:05:36+00:00,0,Jews,The Squad. Regressive Democrats. They hate America. They hate Jews. They hate Israel. They are leading their party to the extreme Left. #USA #Squad #Democraticparty https://t.co/7bA8tzbefY,Yes,"The tweet targets the Jewish community by associating members of the Squad with hatred towards Jews. It uses stereotyping within a broader context of progressive Democrats supporting various causes. While the accusation may not be entirely accurate, it employs harmful stereotypes and aligns a group with negative connotations toward Jews, aligning with IHRA's definition of antisemitism as expressing hatred or discrimination against Jews through such stereotypes or associations.",No,"The tweet does target a specific group, ""The Squad,"" and labels them as hating Jews. While this could be seen as part of broader anti-Semitic stereotypes if taken at face value without context, it's important to consider the group's known progressive credentials. However, the tweet's wording risks essentializing the group by associating their cause with hate toward Jews and Israel, which aligns with antisemitic practices by using stereotypes or generalizations about a specific group. Thus, while not directly equating The Squad as anti-Semitic, it does risk contributing to such narratives through its phrasing."
1473413707803807750,TofuForBrains,2021-12-21 22:02:57+00:00,0,Jews,"@OnkelFester @SMoistpit @Melanie33720945 @shi_fs @malo_j @MuddyPenguins @jeremyfprice @ggelliott1 @Flaffenbam @WaitHereThen @JFayeSF @Canna420Uk @Bringlydingle @HiddenAudio @MindfulDamage @WorstSamaritan @remofjacob @LapIsGOAT @WarrenSm2 @BarneyFife09 @BrianNazarenus @Truthwiththord @luccaskunk @LetDBTellYou @ScientiaPercept @GodflyThe @rkdoctr @TakeThatHistory @MucusMucous @DoubleDoubleJon @CrispyCurry @Galcondude @_truthswordsa @rev_deluxe @MaidelK @HeathenWombat @spikeinthemidge @Sicut_Lupus @BBrown24646528 @AndrewRChapman @umfpt @1pckt @KendallShafer @jools6691 @adrianturner01 @JoeMDodd85 @PearSpheroid @ApostatePod @RTheatheist @albinogoth I mean, right there, that's a Christian worldview. Jews generally are more concerned with what is happening on earth and doing the right thing here. There's not the same concept of heaven or hell. And the whole thing about accepting everything on faith is very Christian--",No,"The tweet does not meet the IHRA's definition of antisemitism as it lacks explicit hatred towards Jews and does not use negative stereotypes or accusatory language. Instead, it presents general observations about religious beliefs without targeting any individual group negatively.",No,"The tweet does not constitute antisemitism according to the Jerusalem Declaration on Antisemitism (JDA). While it contains general statements about cultural beliefs and contrasts them with Christian concepts, it does not engage in essentializing or promoting harmful stereotypes against Jews. It avoids discrimination based on inherent traits without exception and does not link Jews to evil ideas or promote any form of antisemitic content."
1471930013494792193,bonchieredstate,2021-12-17 19:47:17+00:00,0,Jews,"Yes, because he was making a point about secular US Jews not caring about Israel and that the family that runs the Times and produces harsh coverage of Israel is an example. Strain harder, Maggie.",No,"The tweet does not explicitly target specific Jewish individuals or groups but rather makes general statements about secular US Jews and media coverage. While there are elements that could touch on stereotypes or negative perceptions towards Jewish people, the tweet itself does not directly accuse or harm specific Jewish communities under IHRA's definition of antisemitism, which typically involves direct targeting or discrimination against Jews as a group.",No,"The tweet does not appear to be antisemitic according to the Jerusalem Declaration. While it makes critical remarks about media coverage of Israel and suggests a lack of interest among secular Jewish Americans, this critique is directed at the media's portrayal rather than targeting Jews themselves as a group or applying negative stereotypes based on their identity. It does not engage in essentializing or making broad generalizations about Jews as a people but rather critiques media bias without directly attacking the Jewish community."
1459161278283325445,WatchfulGaruda,2021-11-12 14:08:53+00:00,0,Jews,"RT @RashmiDVS: There was never any place for Hindus, Buddhists, Christians, Jews, Sikhs, and Ahmadiyyas in Pakistan. Shias seem to be the l�",No,"The tweet in question makes a general statement about the perceived absence of various religions, including Jews, from Pakistan, without explicitly targeting Jews with hatred or stereotyping them beyond their status as a separate religious group under Islamic law. While it could be interpreted as perpetuating a stereotype about religious groups, it does not directly express hatred toward Jews or use negative stereotypes specific to Jews' identity, which are key elements of antisemitism according to the IHRA's definition. Therefore, it is not considered antisemitic based on the provided criteria.",Yes,"The tweet uses broad generalizations to imply that Jews did not have a place in Pakistan except for Shias, potentially associating them negatively. This aligns with JDA's definition as it essentializes Jews by denying their equal status and presence within another cultural context, leading to antisemitic undertones."
1472914845678899202,Foxmental_X,2021-12-20 13:00:39+00:00,0,Jews,Third graders forced to dig pretend mass graves in Holocaust reenactment � then told 'Jews ruined Christmas'  https://t.co/nLppdupnOY from @RawStory,Yes,"The tweet in question is indeed antisemitic according to the IHRA definition. It employs a negative stereotype by suggesting that ""Jews ruined Christmas,"" which is a harmful generalization targeting the entire Jewish community. While it might seem neutral in an educational context, the use of such a stereotype aligns with the IHRA's criteria for antisemitism, as it broadly targets Jews and uses dehumanizing language to associate them negatively with historical events.",Yes,"The tweet involves reenactment of historical events where third graders are instructed to act out scenarios involving ""Jews ruining Christmas."" This use of negative stereotypes about Jews, specifically suggesting they caused harm through a historical event, aligns with JDA's definition of antisemitism. The mention of Jews as responsible for harm directly targets them and uses negative language consistent with antisemitic content.

The tweet is considered antisemitic because it employs stereotyping that reduces Jews to negative roles without contextual support from the activity itself."
1465132330964692993,Jack26Molly,2021-11-29 01:35:43+00:00,0,Jews,"@JoshMandelOhio Hey Josh� on behalf of Jews, we don�t claim you. You agree with Mike Flynn�s anti-Semitic crap? Michigan won and so did Biden. Acknowledge it. Live with it. Cope &amp; seethe",Yes,"The tweet expresses agreement with anti-Semitic views without directly engaging with them, potentially facilitating a perception of support for such ideologies. While it may not explicitly target specific antisemitic acts, the promotion of negative stereotypes or conspiracy theories aligns with IHRA's definition by perpetuating hatred toward Jews through language and attitudes that normalize anti-Semitism.",No,"The tweet does not explicitly use discriminatory language against Jews but implies support for anti-Semitic figures like Mike Flynn and connects this to Biden's policies. It suggests broader anti-Semitic narratives through coded language, such as implying that non-Jews are winning or successful, which aligns with antisemitic stereotypes about Americans. However, it lacks direct discriminatory remarks, so while it may touch on problematic themes, it does not fully meet the JDA's criteria for antisemitism without context indicating explicit anti-Semitic bias.

---

DECISION: No"
1460540713565921280,Dupont24406759,2021-11-16 09:30:16+00:00,0,Jews,RT @HTTP_404_NotF: Holocaust Survivor Says Nazis Demonized Jews As 'Spreaders of Disease' https://t.co/eYVX6tbHbG,Yes,"The tweet references a Holocaust survivor who describes Nazis as demonizing Jews as ""spreaders of disease."" This reflects harmful stereotypes associated with antisemitism by associating Jewish people with negative connotations like diseases, thereby contributing to antisemitic perceptions.",No,"The tweet does not explicitly reference any of the specific examples or guidelines outlined in the Jerusalem Declaration on Antisemitism (JDA). It supports Palestinian rights and does not advocate for actions that would harm Jews. However, the statement from the Holocaust survivor could perpetuate harmful stereotypes if it reflects a negative stereotype about Jews as disease spreaders, aligning with the JDA's definition of antisemitism through stereotyping or essentializing."
1474089533528547335,Godwilnotwhineu,2021-12-23 18:48:26+00:00,0,Jews,"Money saved 1200 Jews from annihilation   when Schindler, a German business mogul bribed the Nazi army commandant by paying for the head of each 1200 Jews who were on their way to be incinerated at Autswich  Camp.",No,"The tweet in question does not constitute antisemitism under the IHRA definition. It describes Schindler's act of saving 1200 Jews from annihilation as a business decision to bribe the Nazi army commandant, focusing on an action aimed at protecting Jewish individuals rather than expressing any form of hatred or negative perception towards Jews in general. There is no indication of antisemitic content such as demonizing Jews, invoking conspiracy theories, or using harmful stereotypes. The tweet remains neutral and factual within the historical context provided.",No,"The tweet does not exhibit antisemitism as per the JDA. It accurately depicts Schindler's heroic efforts to save 1200 Jews from annihilation, highlighting his contribution without any discriminatory language or negative stereotypes towards Jews. Instead, it portrays a positive act of bravery and responsibility."
1437586134612119554,SimonXXAA,2021-09-14 01:16:58+00:00,0,Jews,@jeanguerre Hateful liberal white bitch Jean Guerrero makes a sport of targeting Jews and blacks like Miller and Elder.,Yes,"The tweet uses the term ""targeting"" Jews, which aligns with antisemitism as defined by the IHRA. It employs a stereotypical and negative label towards a Jewish individual (Jean Guerrero), reinforcing negative stereotypes about Jews. Additionally, it generalizes by mentioning targeting of blacks but specifically highlights Jews, making it clear and direct in its antisemitic undertones.

The tweet's language and categorization of Jews as targets fit within the IHRA's definition, thus qualifying it as antisemitic.",Yes,"The tweet uses derogatory language towards Jews and blacks without context, exemplifying antisemitism as it discriminates against a specific group."
1434157848917946373,RescueTheCntry,2021-09-04 14:14:11+00:00,0,Jews,RT @LuciaRendn4: Remember a time in history when they relied on snitches too? People ratting out the Jews.   https://t.co/4Aj21ZHyij,No,"The tweet does not constitute antisemitism under IHRA's definition. It refers to historical instances where non-Jews were rewarded for tipping off Jews but does not explicitly target Jews or use any of the prohibited categories like conspiracy theories, Holocaust denial, or negative stereotypes. Therefore, it is not considered antisemitic according to the IHRA criteria provided.

The tweet uses a metaphor without targeting Jews directly and does not align with any category of antisemitism outlined by IHRA. It focuses on historical behavior rather than promoting harmful stereotypes or conspiracies against Jews.",No,"The tweet in question uses a historical reference to associate Jews with the practice of relying on ""snitches,"" which implies deceitful behavior. This aligns with the JDA's guidelines, particularly point 2 and 7, where Jews are stereotyped as inherently problematic or deceitful. While it doesn't explicitly target Israel, the use of such a stereotype can be seen as reinforcing negative perceptions about Jews, thus potentially contributing to antisemitism.

While the tweet does not directly reference Israel or Zionism, it uses a stereotype that could be interpreted as promoting harmful generalizations about Jews, which is within the scope of antisemitic content according to the JDA. Therefore, while there isn't direct mention of Israel, the context and language used still fall under the definition of antisemitism by stigmatizing Jews negatively."
1454993836057497603,LRB08335597,2021-11-01 02:08:57+00:00,0,Jews,"The only Nazi occupied European country whose inhabitants were able to successfully resist the Holocaust was Denmark. When the Nazis ordered Danish Jews to wear the star of David sewn on their clothes, the next day almost all Danes took to the streets with exactly the same stars https://t.co/yODCeUM8Cl",No,"The tweet does not explicitly use harmful stereotypes or generalizations about Jews wearing the Star of David. It presents historical facts without directly associating the symbol with Jewish people beyond the context of Nazi occupation. However, if interpreted as implying that only Jews wore the star for resistance, it could be seen as contributing to antisemitism by reinforcing stereotypes. The tweet's intent is unclear regarding whether it associates solely with Jews, so under the IHRA definition, this could be borderline and not clearly antisemitic.",No,"The tweet does not engage in antisemitism as defined by the Jerusalem Declaration on Antisemitism (JDA). While it references the Holocaust and the Star of David, which are common elements of historical context often associated with Jewish people, the tweet is presented neutrally without generalizing about all Jews or using harmful stereotypes. It discusses specific historical events and uses symbols in a factual manner, avoiding any direct or indirect attacks on Jewish peoplehood. The mention of Danish Jews wearing the Star of David does not stretch into antisemitism unless it implies a broader stereotype about Jewish identity tied to Denmark's resistance, which is not explicitly done here. Thus, it remains within acceptable boundaries under JDA guidelines."
1443099469621436418,angelus_04,2021-09-29 06:24:59+00:00,0,Jews,"We hear about radical Islam all the time everywhere, but nobody ever mentions how radical Christians and Jews can be until something really terrible, bizarre, slanderous and unavoidable happens. Sounds volumes about how media works. #ExposeChristianSchools",Yes,"The tweet addresses media bias towards radical Christian figures and Jacobs without explicitly targeting them negatively. By implying that Jews are less scrutinized in media regarding radicalism compared to other groups, it reinforces negative stereotypes about Jacobs, potentially contributing to antisemitism as per the IHRA definition by perpetuating a biased perception of Jews.",Yes,"- **Essentialization**: The tweet uses the term ""radical"" to describe all three groups but places Jews in a context where such criticism is avoided unless something terrible happens. This essentializes Jews as inherently evil, aligning with guideline 2.
- **Stereotypes and Symbols**: By suggesting that radical actions are more problematic against Jews without justification, it reinforces harmful stereotypes, fitting guideline 3 about using symbols of evil towards Jews.
- **Contextual Bias**: The tweet highlights media bias by not addressing similar criticism for Christians when discussing their radicalism, indirectly stigmatizing Jews through association with Islam's image, which fits the spirit of antisemitism outlined in B.1.

The tweet employs language and context that perpetuates antisemitic stereotypes and biases, thus qualifying as antisemitic under JDA guidelines."
1184981816467476481,MagnusApolo,2019-10-17 23:57:35+00:00,1,Kikes,@Laconic_donnish Kikes: https://t.co/jK4NPkqMAC,No,"The tweet provided does not contain any content that would constitute antisemitism as defined by the International Holocaust Remembrance Alliance (IHRA). Antisemitism involves hate, hatred, or discriminatory behavior directed specifically toward Jewish individuals or communities. The tweet in question is merely a username followed by a link and does not express any antisemitic ideologies, statements, or behaviors. Without additional context suggesting otherwise, such content cannot be classified as antisemitic.",No,"The tweet from @Laconic_donnish Kikes contains only an avatar and a URL without any textual content. Since there is no visible or implied antisemitic content, such as words, images, or references that would target Jews or use negative stereotypes, the tweet does not meet the criteria for being antisemitic according to the Jerusalem Declaration on Antisemitism (JDA)."
1181639591624769536,Sonichu_GFE,2019-10-08 18:36:47+00:00,1,Kikes,"@Sebasti32122127 @StopJewishHate gotta send all the crypto kikes and christian-zionists also, yes then nuke it.",Yes,"The tweet uses racial slurs such as ""kikes,"" which are derogatory terms for Black individuals. It also refers to ""@StopJewishHate"" in a context that could imply targeting Jews based on their identity, albeit indirectly. Additionally, the mention of ""christian-zionists"" associates Christians from Israel with negative stereotypes. The call to ""nuke it"" is radical and aligns with antisemitic ideologies advocating harm against Jewish people or communities. These elements together demonstrate a clear expression of antisemitism according to IHRA's definition.",Yes,"The tweet employs antisemitism as per the JDA by targeting Jewish people through coded language (""christian-zionists"") and associating them with harmful stereotypes (nuke it). It essentializes a group based on religion, aligning with guidelines that address discrimination."
