TweetID,Username,CreateDate,Biased,Keyword,Text,IHRA_Decision,IHRA_Explanation,JDA_Decision,JDA_Explanation
1426195174548512769,lilbitchotd,2021-08-13 14:53:21+00:00,0,Jews,"@ArtGrs @OtdNun yeah, notice how there are people other than jews and greeks ??",No,"The tweet in question is simply questioning whether there are people other than Jews and Greeks. It does not exhibit any form of hatred or discrimination against Jews, nor does it use any negative stereotypes or language that would fit the IHRA's definition of antisemitism. Therefore, it is not considered antisemitic under their criteria.",No,"The tweet does not exhibit antisemitic behavior as defined by the Jerusalem Declaration on Antisemitism (JDA). It is a neutral comment acknowledging diversity among people, without making any discriminatory remarks or generalizations about Jewish individuals."
1401432566847184898,Faith40494834,2021-06-06 06:55:35+00:00,0,Jews,"Sick:\n\nThe guy with the bullhorn outside of AIPAC calling Jews “Nazis” for supporting Israel was Rashida Tlaib’s special guest for her swearing in ceremony\n\nThe anti-semitism in the Democrat party is sick, disgusting, stunning, scary and increasingly widespread",No,"The tweet uses a stereotypical label (""Nazis"") directed at Jews who support Israel, which aligns with the IHRA's definition of antisemitism. While it may not explicitly promote a widespread antisemitic ideology, its use of a negative stereotype is consistent with antisemitic behavior as defined by IHRA. The tweet's context and content contribute to a narrative that marginalizes Jews, fitting within the criteria for antisemitic expressions.",Yes,"The tweet is antisemitic according to the JDA definition. It uses the racial slur ""Nazi"" to call Jews out of support for Israel, which constitutes a direct and harmful attack on Jewish people. Additionally, it generalizes anti-Semitic views about Democrats as an entire group, which aligns with guidelines against essentializing or making broad generalizations about populations."
1397709754294755330,KimberlyWine,2021-05-27 00:22:28+00:00,0,Jews,"@MuellerSheWrote It IS a religious issue, for a lot of Jews, and also the Satanic Temple: https://t.co/BZPm8lKjBP",No,"The tweet uses the term ""Jews"" in an ethnic context to broadly accuse the Satanic Temple of being a religious issue, drawing a parallel between Mueller's critique (which has been associated with opposition toward Israel) and Jewish-related issues. This approach employs a stereotype about Jews affecting a non-Jewish institution without specific evidence, fitting within IHRA's definition by using negative stereotypes against Jews in a context that could be seen as antisemitic.",No,"The tweet discusses a religious issue related to the Satanic Temple without targeting Jews specifically or using any antisemitic language. It does not essentialize Jews' traits or link them to harmful stereotypes as outlined in the JDA guidelines. Therefore, it is not classified as antisemitic under the provided definition."
1397416302709444610,jody_hansen,2021-05-26 04:56:23+00:00,0,Jews,"Testimony of Rudolf Hoess, Commandant of Auschwitz.  Below is the testimony of the man who incinerated millions of human beings (mostly Jews). Read it. Ponder the moral idiocy of ⁦@mtgreenee⁩ in her comparisons around Covid vaccines.         https://t.co/Ym99FGtYaZ",No,"The tweet itself does not inherently target Jews or make any direct anti-Semitic claims. It is presenting Rudolf Hoess's words about the Holocaust, which are neutral unless interpreted to link them with anti-Semitic content. Without such interpretation, it does not violate IHRA's definition of antisemitism as provided.",No,"The tweet in question does not appear to be antisemitic based on the Jerusalem Declaration on Antisemitism (JDA). Here's a detailed breakdown:

1. **Source of the Quote**: The tweet quotes Rudolf Hoess, known for his role as the Commandant of Auschwitz concentration camp. His testimony is about the atrocities committed during the Holocaust and is not inherently antisemitic unless used to generalize or stereotype about Jews.

2. **Content Analysis**: The tweet does not make any direct statements about Jews, their actions regarding COVID vaccines, or tie Hoess's testimony to a stereotypical or negative stereotype of Jews. It simply quotes the testimony followed by a comment on another individual (@mtgreenee), without providing context linking Hoess to antisemitism.

3. **Guidelines Application**: According to JDA guidelines:
   - **Guidebook 2** emphasizes that antisemitism involves linking Jews to evil forces, which is not present here.
   - **Guidebook 6-15** do not apply as the tweet does not use symbols, images, or stereotypes targeting Israel/Palestine or promote specific policies related to them.

4. **Conclusion**: The tweet's content and context do not align with any definition of antisemitism provided by the JDA. It is more about a historical figure's testimony and a comment on another person without antisemitic intent.

Thus, based on the analysis, the tweet does not violate the antisemitism criteria outlined in the JDA."
1429897625327783941,ALittleBitOdd1,2021-08-23 20:05:34+00:00,0,Jews,@Bertilak3 @kaekaecurtis I am Jewish and white as wallpaper paste. There are definitely white Jews.,Yes,"The tweet employs a stereotype by identifying oneself as ""Jewish and white"" and referring to others as ""white Jews,"" which incorrectly associates race with Jewish identity. This aligns with antisemitism as it involves perpetuating harmful stereotypes and negative character traits directed at Jews based on their perceived racial or ethnic background, thereby contributing to hatred or discrimination.",Yes,"The tweet employs a stereotypical analogy by comparing the speaker's Jewish identity to wallpaper paste, specifically highlighting their whiteness. This essentializes Jews based on race, which aligns with JDA's guideline that it is problematic to essentialize populations. By suggesting there are ""white Jews"" and using an analogy that trivializes their identity, the tweet perpetuates negative stereotypes and reduces a complex cultural and personal identity to a simplistic characteristic. This manipulation of stereotypes and reduction of individuals to broad generalizations is a form of antisemitism as defined by JDA."
1413443786810617858,Nigel_95,2021-07-09 10:23:53+00:00,0,Jews,"The usual idiots misreading 'horribly intolerant' ideology (which it is - ask Jews and gays and women stoned for adultery) for the continuing Islamic invasion courtesy of whoever.\n\nAnd, till those boats full of young Islamic males stop coming, it is absolutely an invasion.",Yes,"The tweet is antisemitic according to the IHRA definition because it uses the term ""horribly intolerant"" ideology to label an act perceived as persecution against multiple groups, including Jews. By equating this ideology with Islamic invasion and inciting hatred towards them along with other groups like gays and women for adultery, it implies a broader persecution that could target Jews specifically. This aligns with antisemitism's definition of hatred or discrimination directed at Jewish individuals or communities.",Yes,"The tweet exhibits antisemitic characteristics by projecting generalizations about Jews onto Islamic groups. It references anti-Semitic laws and uses them as part of an ideology equated with Islamic invasion, effectively essentializing Jews. This aligns with the JDA's definition, particularly its guidelines on essentializing people based on their ethnicity, which leads to harmful stereotypes and discrimination."
1392426512029077508,Trinny61,2021-05-12 10:28:45+00:00,1,Jews,The Jews in Israel are not descendants of Judean Hebrews. They are Kazaria converts. A religious mix of Torah &amp; Kazarian mysticism.  Palestinian people ARE the genetic inheritance of the land. Time to see the facts and truth in history. https://t.co/IPhgWVZIiB,Yes,"The tweet raises concerns about Jewish heritage and identity through claims that Jews are Kazaria converts and suggesting Palestinian genetic heritage. These statements challenge Jewish legitimacy and identity, potentially contributing to antisemitic narratives by using stereotypes or conspiracy theories aimed at marginalizing Jews. This aligns with IHRA's definition of antisemitism as hatred directed toward Jews, even in non-individualized contexts.",Yes,"The tweet employs anti-Semitic stereotypes by suggesting that ""Jews in Israel are Kazaria converts"" and equating them with a blend of religious mysticism. This aligns with the JDA's guidelines on applying negative stereotypes or treating Jews as agents within a state, thus qualifying it as antisemitic."
1396016757467406337,xomydailypill,2021-05-22 08:15:06+00:00,0,Jews,"@Dorothyhentsch3 @MdFacep @SenSchumer There is never a provocation for antisemitic acts. It’s just plain old ignorant prejudicial hate. And, @SenSchumer this is how you stand up for the Jews of NY &amp; the rest of the US? I’m sure we’ll be safe now.",No,"The tweet expresses a general critique of perceived antisemitic behavior but does not target specific individuals or groups associated with Jewish people or properties explicitly. It uses language implying broadly held negative stereotypes without direct attack on Jews or their communities, thus aligning more with neutral criticism rather than antisemitism as defined by IHRA.",No,"The tweet does not engage in any form of discriminatory behavior against Jews as defined by the Jerusalem Declaration on Antisemitism (JDA). It expresses a dismissive attitude towards antisemitic acts without targeting them specifically or implying Jewish persecution. The user's statement about ""plain old ignorant prejudicial hate"" reflects general ignorance rather than systematic discrimination, thus not meeting the criteria for antisemitism as outlined in the JDA guidelines."
1396273348506755073,R0seOfStone,2021-05-23 01:14:42+00:00,0,Jews,"The momentum of the movement for Palestinian liberation is inspiring, powerful, beautiful.\n\nAntisemitism impedes that momentum. It hurts Jews. It hurts liberatory movements. It hurts all of us. And Palestinian activists &amp; movement leaders are extremely clear on this.",No,"The tweet does not express hatred or any form of antisemitic behavior as defined by the IHRA. Instead, it critiques an ideology (antisemitism) for hindering a liberation movement and acknowledges that Palestinian activists are clear about this issue. It does not directly target Jews with any negative stereotypes or Claims.",No,"The tweet does not explicitly advocate for or endorse antisemitic ideologies. While it mentions that antisemitism hinders the Palestinian liberation movement, it does so without directly supporting or promoting any form of antisemitism. The statement about ""extremely clear on this"" refers to Palestinian activists and leaders being clear about their stance against antisemitism but not implying that they themselves are acting in a biased or discriminatory manner towards Jews. Therefore, while the tweet touches on issues related to antisemitism, it does not explicitly advocate for or endorse any form of antisemitic behavior."
1402660801723392006,quantick,2021-06-09 16:16:09+00:00,0,Jews,"""And those Jews are the Israeli 1987 World Cup Squad and Leiber and Stoller."" https://t.co/hBHhTYxm1u",No,"The tweet refers to members of the Israeli 1987 World Cup Squad, including Leiber and Stoller. While these individuals are Jewish, the tweet does not exhibit any form of hatred, discrimination, or reference to any antisemitic stereotypes or conspiracies. It merely mentions them as part of a team without negative implications. Therefore, it is not antisemitic according to the IHRA definition.",Yes,"The tweet refers to the Israeli 1987 World Cup Squad and mentions ""Leiber and Stoller"" without context, potentially using a stereotype by associating a sports team with Jewish people. This could be seen as labeling an entire group based on a reference to a specific entity (the World Cup Squad), which may imply anti-Semitic stereotypes about Jews in general. Even if Leiber and Stoller are individuals of Jewish background, the tweet risks reinforcing negative stereotypes without proper context or nuance. Therefore, it crosses into antisemitism under the definition provided by the Jerusalem Declaration on Antisemitism."
1417350091866787887,tuckedupp,2021-07-20 05:06:09+00:00,0,Jews,"Comparing a vaccination program which aims at saving lives, to Nazi Germany and the humiliation, torture and murder of six millions Jews isn't just offensive, it's a very sad symptom of both intellectual and moral decline. https://t.co/WM2j1Icdvg",Yes,"The tweet is antisemitic according to the IHRA definition. It uses a direct and harmful comparison between Israel and Nazi Germany, reducing a complex historical event into a simplistic analogy that dehumanizes Jews. This comparison perpetuates antisemitic stereotypes by equating a positive vaccination program with atrocities committed against Jewish people, thereby expressing hatred and stereotyping.",No,"The tweet is not considered antisemitic according to the JDA. While the comparison in the tweet could be interpreted as projecting anti-Semitic biases by equating a vaccination program with the Holocaust, without context or nuance, it does not explicitly use language that essentializes or stigmatizes Jews based on their group identity. However, considering the potential for such an interpretation and adhering to JDA guidelines, which prohibit using symbols, images, and stereotypes of antisemitism (guideline 6), the tweet could be seen as problematic.

But upon closer examination, the tweet does equate a vaccination program with the Holocaust, a classic antisemitic practice. It holds Jews collectively responsible for atrocities they did not commit, uses negative stereotypes linking Jews to evil, and applies coded language that could deny the Holocaust by minimizing its impact (guideline 5). Therefore, it violates guideline 7 of B. Israel and Palestine: examples that are antisemitic, which involves collectively holding Jewish people responsible or equating them with harmful actions.

Hence, considering the potential for antisemitic content in this tweet, the decision is No because it could be interpreted as applying negative stereotypes and essentializing Jews based on their group identity."
1426946943834525701,LDBirdywatcher,2021-08-15 16:40:37+00:00,0,Jews,Meet one Jewish man.\n\nHis name was Avraham Horovitz. He was born in 1901 in Jerusalem.\n\nThe Ottomans were refusing land sales and citizenship to Jews.\n\nHis stateless parents both died in a Cholera epidemic and he was an orphan by 1904. https://t.co/VXCkKoRacs,No,"The tweet provides factual information about Avraham Horovitz without expressing any hatred, stereotypes, or discrimination against Jews. It does not accuse him of anything or imply any negative traits associated with his Jewish heritage. While it references historical discrimination against Jews by the Ottomans, this is presented neutrally and does not target the individual beyond mentioning a general policy context. Therefore, it does not meet the criteria for antisemitism as defined by IHRA.",No,"The tweet discusses a specific Jewish man in historical context without employing antisemitic stereotypes, symbols, or generalizations. It presents factual information without any negative associations or coded language typical of antisemitism."
1431838281600221194,Fluviusz,2021-08-29 04:37:03+00:00,0,Jews,"When the invasion happened in the east some know about many Jews welcomed the Soviets, but unknown is that some Jews also greeted the Germans as liberators. https://t.co/IbgoBhbXtC",No,"The tweet does not explicitly contain antisemitic language but inaccurately suggests a connection between Soviet and German actions post-invasion. While it may imply a false equivalence, without overt hatred or conspiracy claims, it doesn't meet IHRA's criteria for antisemitism as defined, which requires targeted attacks on Jews based on their Jewishness or promotion of harmful stereotypes.",No,"The tweet does not exhibit antisemitic behavior according to the Jerusalem Declaration on Antisemitism (JDA). It presents a factual observation regarding the reactions of some Jews to different liberation forces during an invasion, without any discriminatory language or negative connotations directed specifically at Jews. The tweet is neutral and does not employ any symbols, images, or speech that would be considered antisemitic under the JDA guidelines."
1398893322140372993,Daniel85401173,2021-05-30 06:45:32+00:00,0,Jews,@ronny7107 @schafer_barry @HillelNeuer @JoeBiden Unfortunately you are right. No Jews no news. Perhaps we should use #FreePalestine in the Yazidi cause?,No,"The tweet does not explicitly express hatred, discrimination, or any form of antisemitic behavior. It makes a statement about media coverage, suggesting that stories involving both Jews and Palestinians are prioritized over those solely involving Jews. However, this is framed as a critique of how news is perceived rather than direct antisemitism under IHRA's definition, which involves explicit hatred or discrimination towards Jews.",No,"The tweet uses the phrase ""No Jews no news,"" which is a classic antisemitic stereotype meant to generalize about all Jews by reducing them to a negative label. This aligns with the JDA's guidelines, particularly regarding essentializing populations and using harmful stereotypes. While the mention of #FreePalestine might seem positive, the initial statement about Jews not contributing to news perpetuates antisemitism by stigmatizing Jews without basis in fact."
1397154036693020675,okokni,2021-05-25 11:34:14+00:00,0,Jews,"Saw an Insta video yesterday saying that Palestinians disrupting antisemitism ""distracts from the core issue of Israeli oppression"". No, young man. What distracts from the core issue of Israeli oppression is assholes attacking random Jews under guise of pro-Palestine solidarity",Yes,"The tweet suggests that Palestinian activity contributes to the problem of antisemitism in Israel, thereby implying a shared conspiracy involving Jews and Palestinians. This aligns with IHRA's criterion of accusing Jews as a people of being responsible for real or imagined wrongdoing. Thus, it is considered antisemitic under their definition.",No,"The tweet does not directly engage with or promote antisemitic content such as discriminative language,Essentializing groups, or harmful deeds against Jews. Instead, it critiques a justification for targeting Jews under the guise of solidarity for Palestinian issues. While it may inadvertently reinforce negative stereotypes by labeling them as ""assholes,"" it is more focused on critiquing the method of justification rather than engaging in antisemitic speech itself. Therefore, according to the JDA definition, this tweet does not qualify as antisemitic."
1398393513297989636,JoshuaKlein_,2021-05-28 21:39:29+00:00,0,Jews,"the newly-created Palestine Freedom Fund, “as a first initiative” has raised nearly $20,000 to fund legal expenses for Palestinian protesters who participated in antisemitic demonstrations that descended into violence against Jews in Midtown Manhattan last week. https://t.co/x9sHHB3epW",No,"The tweet does not explicitly express hatred or discrimination against Jews but focuses on funding legal expenses for Palestinian protesters involved in antisemitic demonstrations targeting Jews. While it indirectly supports actions that harm Jews, the IHRA definition emphasizes explicit perception or expression of hatred. Since the tweet is about assisting those who committed such acts rather than promoting or justifying them, it does not meet the criteria for being antisemitic under the IHRA definition.",No,"The tweet does not explicitly connect the Palestinian protesters' antisemitic actions or their supporters (the Palestine Freedom Fund) to negative stereotypes about Jews as per JDA guidelines. It focuses on funding for legal expenses related to those actions, which involves supporting a form of speech aimed at addressing such behavior rather than directly engaging with antisemitism in terms of speech or symbols. Therefore, it does not fall under the definition of antisemitism outlined by JDA."
1414968090840948740,Scott_Monty_,2021-07-13 15:20:56+00:00,0,Jews,"“Don’t let an elephant or a donkey tear apart what Jesus was torn apart to unite.”\n- @DerwinLGray \n\nJesus’s kingdom is not of this world. Under grace and through union with him, he turns enemies into friends and friends into family. See Matthew &amp; Simon, Jews &amp; Gentiles, etc.",Yes,"The tweet uses the metaphor of ""elephant or donkey"" to imply that non-Jews, which can include Jews, are tearing apart what Jesus was trying to unite. This stereotype associates Jews with being treated harshly by others, reflecting antigemitism as it targets Jewish people through a negative and discriminatory metaphor.",No,"The tweet does not exhibit antisemitism according to the JDA guidelines. It references the Good Samaritan story, highlighting unity between ""Jews & Gentiles"" without denying their rights or promoting discrimination. There's no essentialization of Jews as inherently evil, nor any use of metaphors that would be considered hostile towards Jewish people. Instead, it supports a message of equality and compassion, aligning with JDA principles."
1396680594201796611,LadyLNorth,2021-05-24 04:12:57+00:00,0,Jews,"@AyannaPressley In light of recent unprovoked \nacts of violence against Jews all over the world, condemnations of Antisemitism are appropriate. \n\nBut firefighters who are actually arsonists can't take credit for dousing the flames that they helped to ignite.",No,"The tweet does not constitute antisemitism as per the IHRA's definition. It addresses acts of violence against Jews by condemning antisemitism but does not target Jews specifically. Instead, it critiques firefighters who were arsonists for extinguishing fires they did not start, which is a general criticism without any antisemitic undertones or specific targeting of Jewish communities. The tweet avoids using harmful language or negative stereotypes directed at Jews and focuses on the actions of others rather than the Jewish people.",No,"The tweet does not adhere to the definition of antisemitism as outlined by the Jerusalem Declaration on Antisemitism (JDA). 

1. **Definition Analysis**: Antisemitism involves discrimination, prejudice, or hostility directed specifically at Jews. The tweet addresses firefighters who are arsonists and their role in causing fires, without any reference to Jews.

2. **Guidelines Review**:
   - The tweet does not essentialize or generalize about any group, including Jewish people.
   - It does not link Jews to conspiracies or evil acts unrelated to the context of firefighters' actions.
   - There is no coded language, slanty terms, or direct reference to antisemitic stereotypes.

3. **Contextual Evaluation**: The tweet focuses on firefighters and their role in violent behavior without addressing or targeting Jewish people. It is a critique of their actions in a general sense, not based on any anti-Semitic premises.

4. **Conclusion**: Since the tweet does not involve any form of antisemitism as defined by JDA, it is not considered antisemitic."
