TweetID,Username,CreateDate,Biased,Keyword,Text,IHRA_Decision,IHRA_Explanation,JDA_Decision,JDA_Explanation
1162762329639051264,CoupeBad,2019-08-17 16:25:17+00:00,1,ZioNazi,"@DNC ZioNazism Policy Supporter HRC: ""If I'm President, We Will Attack Iran..We Would be Able 2Totally Obliterate T� https://t.co/avx78ReXXM",Yes,"The tweet uses the term ""ZioNazism,"" which equates Zionism with Nazism, a comparison that aligns with antisemitic tropes by linking Jewish political movements to a brutal regime. This analogy suggests an underlying antisemitic bias, as it associates Jewish people with negative stereotypes and harmful historical references. Additionally, the context of attacking Iran can be interpreted as targeting perceived Jewish influence, contributing to an antisemitic framing. Thus, the tweet meets the criteria for antisemitism as per the IHRA definition.",Yes,"The tweet refers to oneself as a ""ZioNazism Policy Supporter,"" which equates Zionism with Nazism, a form of antisemitism that links Jewish people to evil forces. This aligns with guideline 2 and 7 of the JDA, associating Jews collectively with harmful actions, thus qualifying as antisemitic."
1150934415784046592,Max_Gross,2019-07-16 01:05:22+00:00,1,ZioNazi,@178kakapo Zionazis #IsraeliCrimes #BDS,Yes,"The tweet uses the term ""Zionazis,"" which is a derogatory variation of ""Zionist."" This term can imply antisemitic undertones by associating Zionists, often linked to Jewish identity, with negative characteristics. Additionally, the hashtags ""#IsraeliCrimes"" and ""#BDS"" may contribute to a context that aligns with antisemitic stereotypes, such as blaming Jewish groups for crimes or promoting controversial movements. This rhetoric fits within IHRA's definition of antisemitism by targeting Jewish individuals or collectivities with pejorative language, thereby fulfilling the criteria outlined in their examples.",Yes,"The tweet uses the term ""Zionazis,"" which directly links Zionism with Nazism, a form of classical antisemitism that associates Jews with an evil regime. This comparison is offensive and harmful, as it equates Jewish identity with a genocidal entity. Additionally, the hashtags ""#IsraeliCrimes"" and ""#BDS"" are used in a context that collectively blames Jews for Israeli actions, perpetuating antisemitic stereotypes. The term ""Zionazis"" is explicit in its association of Zionism with Nazism, thereby attacking Jewish identity directly. This aligns with the JDA's definition of antisemitism, which includes discrimination against Jews based on their ethnic or religious identity. Therefore, the tweet crosses into antisemitic territory by using derogatory language and promoting harmful stereotypes about Jewish people."
1155886804156997634,milkmedianewyor,2019-07-29 17:04:24+00:00,0,ZioNazi,"A man in Canada threatened to massacre Jews he called 'zionazis' - a term widely used in the extreme left, while wo� https://t.co/lPfLWbPV7B",Yes,"The tweet uses the term ""zionazis,"" which is a derogatory term targeting Jewish individuals. This term likely refers to Jews and involves a threat of violence, fitting IHRA's definition of antisemitism as it directs harm towards Jewish people based on their identity.",Yes,"The tweet uses the term ""zionazis,"" which combines ""Zion"" (a Jewish term related to Israel) with ""Nazis."" This creates a link between Jewish identity and an evil regime, reminiscent of classical antisemitic tropes that equate Jews with destructive forces. By threatening individuals based on this association, it directly targets Jews for their Jewish identity, thereby constituting antisemitism as defined by the JDA. The term serves to dehumanize and incite violence against a group identified as Jewish, aligning with the guidelines' emphasis on coded or metaphorical antisemitic language that harms Jewish individuals."
1190673471077928960,pinkponthar,2019-11-02 16:54:11+00:00,1,ZioNazi,@Maq_one Zionazi ragpickers recognize only their dhokla dalals .,Yes,"The tweet uses antisemitic language by equating Zionists with Nazis, employing derogatory terms like ""ragpickers,"" and suggesting Jews are only loyal to their own group. This aligns with IHRA's definition of antisemitism, which includes hateful rhetoric targeting Jewish communities and using dehumanizing stereotypes.",Yes,"The tweet uses the term ""Zionazi,"" which combines Zionism with the Nazi label, a clear reference to antisemitic ideology. It also employs derogatory terms like ""ragpickers"" and ""dhokla dalals,"" which reinforce classical antisemitic stereotypes. This content associates Jewish people with negative and dehumanizing imagery, aligning with the JDA's guidelines on antisemitism by applying harmful stereotypes and linking Jews to offensive historical references. Thus, the tweet qualifies as antisemitic under the JDA definition."
1180607331878522885,CoupeBad,2019-10-05 22:14:57+00:00,1,ZioNazi,Netanyahu order IDF to shoot Children @i24NEWS_EN  Israel's Future does not lie with a Hitler's Bastardized Zionazi� https://t.co/PoQlBLzxY8,Yes,"The tweet uses Nazi imagery to dehumanize Israelis, associating them with the Holocaust perpetrators through terms like ""Hitler's Bastardized Zionazi."" This rhetoric targets Jewish individuals and groups, blaming them for wrongdoing and inciting violence. It aligns with IHRA's definition of antisemitism by employing harmful stereotypes and dehumanizing language, crossing into antisemitic territory.",Yes,"The tweet employs derogatory language such as ""Zionazi,"" which combines Zionism with a Nazi reference, evoking historical antisemitic tropes. It also accuses Netanyahu of ordering the IDF to harm children, stigmatizing Jews collectively by associating them with evil and harmful actions. This aligns with JDA guidelines that prohibit such coded or direct references linking Jews to negative stereotypes and evil forces, thus qualifying as antisemitic."
1088638360858566656,TruthHurtz2019,2019-01-25 03:23:05+00:00,1,ZioNazi,@Mondoweiss @bariweiss Double standard? ??what world is that Zionazi living in?? Israel gets away w/murder. Quite li� https://t.co/NUCzrQKi2W,Yes,"The tweet employs derogatory language (""Zionazi"") that demeans Jewish individuals by invoking a Nazi analogy. It falsely accuses Israel of ""murder"" without factual basis, dehumanizing Jews and the state of Israel. This aligns with IHRA's definition of antisemitism through stereotyping, harmful comparisons, and incitement against Jewish communities.",Yes,"The tweet uses the term ""Zionazi,"" which is a derogatory term combining ""Zionism"" with Nazi-like suffixes. This equates Jewish people with Nazis, a form of classical antisemitic stereotype (guideline 2). The tweet also claims that Israel gets away with murder, implying Jews are inherently violent or criminal. These statements align with guidelines on making negative generalizations about Jews and using coded language to stigmatize them. Thus, the tweet violates the JDA's definition of antisemitism by promoting harmful stereotypes and associations."
1202058000397209605,Futatimbo,2019-12-04 02:52:15+00:00,1,ZioNazi,"@BrandiA41636738 @stoorald @georgegalloway Zionazists and their lord, the Rothschilds in Britain will never allow that to happen.",Yes,"The tweet utilizes antisemitic stereotypes by referencing ""Zionazists"" (a play on words merging Zionism with Nazism) and the Rothschilds as having undue control over British society. It reflects conspiracy theories and Nazi comparisons, aligning with IHRA's definition of antisemitism, which includes blaming Jewish groups for societal issues and invoking harmful historical associations.",Yes,"The tweet uses antisemitic tropes by equating Zionism with Nazism and referencing the Rothschilds as controllers, both of which are forms of antisemitism that target Jews for their identity. These references link Jewish people to negative stereotypes and conspiracies, falling under the definition provided by JDA."
1172147982025875457,OhRoyalOne,2019-09-12 14:00:31+00:00,1,ZioNazi,Please read this. International blackmail from the zionazis ADL who have the audacity to call Iceland..... guess wh� https://t.co/i3tvLnbHyc,Yes,"The tweet uses the term ""zionazis,"" a derogatory variation of Zionists, targeting Jewish individuals or groups. It falsely accuses the ADL of ""international blackmail"" without factual basis, which aligns with IHRA's examples of antisemitic behavior involving mendacious allegations and conspiracy theories. This manifestation of hate towards Jewish groups fits the definition of antisemitism as it involves rhetoric that could incite harm against a specific demographic.",Yes,"The tweet uses the term ""zionazis,"" which is a derogatory slur targeting Jewish individuals and Zionist supporters. This language is antisemitic as it demeans Jewish people and reflects prejudice against them. The mention of the ADL being referred to as ""zionazis"" further perpetuates this antisemitic viewpoint, aligning with points 3 and 4 of the JDA guidelines regarding slurs and coded statements. Additionally, this falls under point 7 of the Israel and Palestine section, where Jews are collectively targeted for the actions of their government. Thus, the tweet adheres to the definition of antisemitism as it directs hostility towards Jewish people."
1118158953681178624,BdAbuzar,2019-04-16 14:27:23+00:00,1,ZioNazi,Genocide - Free Palestine https://t.co/1noNGn0srJ  Zionazis in the holy land need to get out. Ppl want peace &amp; Pale� https://t.co/92S9jkMUIF,Yes,"The tweet employs the term ""Zionazis,"" which equates Zionists with Nazis, a deeply offensive and antisemitic comparison that links modern Israelis to one of history's most monstrous regimes. This analogy is a classic example of the demonization and stereotyping of Jewish people, as it dehumanizes them by associating them with genocide and tyranny. Additionally, the tweet calls for the removal of Zionazis from the holy land, which can be seen as incitement against Jews, and it conflates the struggle for Palestinian rights with genocide, a severe form of antisemitic rhetoric. The use of terms that suggest Jews collectively are responsible for global issues also aligns with antisemitic stereotypes. Thus, this tweet clearly meets the criteria outlined by IHRA for antisemitism.",Yes,"The tweet uses the term ""Zionazis,"" which merges ""Zionist"" (a political movement associated with Jewish people) with ""Nazis,"" a reference to one of the most significant genocidal regimes in history. This link explicitly associates Jewish identity with an evil force, a classic antisemitic tactic. Additionally, the use of ""Genocide"" and calls for Jewish people (""Zionazis"") to leave Israel can be seen as inciting discrimination against Jews based on their religion. These actions align with JDA guidelines that classify such behavior as antisemitic, as they target Jewish individuals by falsely linking them to atrocities and demanding their removal. Therefore, the tweet meets the criteria for antisemitism."
1197922571834007552,Trademarkno2,2019-11-22 16:59:32+00:00,1,ZioNazi,Lebensraum continues unabated SS style Zionazis in Israel Their SS Masters taught them well And they are the civili� https://t.co/NL61xEaPva,Yes,"The tweet uses terms like ""SS style"" and ""Zionazis,"" which equate Israelis with Nazi forces. This comparison is highly offensive and dehumanizing, associating Jewish people with a genocidal regime. Such rhetoric aligns with classic antisemitic tropes, blaming Jews for historical atrocities and inciting hatred. Therefore, it falls under antisemitism as defined by IHRA.",Yes,"The tweet uses terms like ""SS"" and ""Zionazis,"" which equate Israelis or Zionists with the Nazis. This links Jews collectively to an evil group, aligning with classic antisemitic stereotypes. By associating Jews with the SS, it implies a negative, collective responsibility based on ethnicity, which violates the JDA's guidelines against such sweeping generalizations and racialization of Jews. The reference to ""Lebensraum"" (a Nazi term for living space) further contextualizes the antisemitic nature by invoking Nazi ideology. Thus, the tweet incites hatred towards Jews as Jews, fitting the definition of antisemitism."
1169054072055504896,talkestani,2019-09-04 01:06:25+00:00,1,ZioNazi,"ZioNazi calmly says the Torah tells Jews it's OK to kill idol worshippers, including Christians",Yes,"The tweet uses the term ""ZioNazi,"" which equates Zionists with Nazis, a deeply antisemitic comparison that dehumanizes Jewish supporters of Israel. It also references the Torah to imply that Jews are commanded to kill idol worshippers, including Christians, thereby spreading harmful stereotypes and inciting violence against Jews. This aligns with IHRA's definition of antisemitism, which includes dehumanizing allegations and blaming Jews for violence or wrongdoing.",Yes,"The tweet uses derogatory language (""ZioNazi"") and misrepresents Jewish religious texts to incite hatred, aligning with classical antisemitic stereotypes that dehumanize Jews by equating them with Nazis. This goes beyond criticism of Israel, falling into explicit antisemitism as defined by the JDA."
1083109016602066944,JWaleczny,2019-01-09 21:11:27+00:00,1,ZioNazi,@JacobAWohl Jacob (ZioNazi) must go... https://t.co/YF00yTyox8,Yes,"The tweet uses the term ""ZioNazi"" when addressing Jacob Wohl. This term combines a Nazi reference with ""Zionist,"" a commonly utilized antisemitic stereotype that implies Jewish conspiracy or control. Additionally, the tweet calls for Jacob Wohl to ""go,"" which could incite harm against him. According to IHRA's definition, this behavior qualifies as antisemitic due to its derogatory and stereotypical nature, as well as its potential to incite harm against a Jewish individual.",Yes,"The tweet uses the term ""ZioNazi,"" which associates Jewish identity with a pejorative reference to Nazis, a severe form of antisemitism as per guideline 2. Additionally, it targets Jacob Wohl personally due to his Jewish identity, aligning with antisemitic hostility towards Jews as outlined in the JDA. Thus, this tweet meets the criteria for antisemitism by targeting Jewish individuals based on their identity rather than political views alone."
1137641293201457152,hazem1973,2019-06-09 08:43:15+00:00,0,ZioNazi,You can't make this shite up. Lying madman says I rocked up to him in local park shouting zionazi and Rothschild. H� https://t.co/FplVIGfFAW,Yes,"The tweet uses the terms ""zionazi"" and ""Rothschild,"" both of which are antisemitic slurs targeting Jewish identity. These slurs are based on harmful stereotypes and conspiracy theories about Jews, as listed in IHRA's examples of antisemitism. The use of such language constitutes a manifestation of antisemitism by associating Jews with offensive and derogatory terms, thus meeting the criteria outlined in the IHRA definition.",Yes,"The tweet uses the term ""zionazi,"" which equates Zionism with Nazism, a harmful equivalence that dehumanizes Jewish identity and ties into classical antisemitic stereotypes about Jews being linked to evil forces (guideline 2). Additionally, referencing Rothschild likely invokes antisemitic notions of Jewish financial power. Thus, it qualifies as antisemitic under JDA guidelines."
1082739373286850560,EccEveryday,2019-01-08 20:42:37+00:00,1,ZioNazi,"#DisclosureOnTargeting Global, NWO program with ZioNazi Masonic Satanist Vatican Rothschild fingerprints. Intel age� https://t.co/pGK8hTC1ia",Yes,"The tweet employs multiple elements from the IHRA definition of antisemitism. It equates Zionist individuals with Nazis (""ZioNazi""), a direct dehumanization and attack on Jewish identity by linking them to one of the most destructive regimes in history. Additionally, it incorporates conspiracy theories about Jewish influence through terms like ""Masonic Satanist Vatican Rothschild,"" which ties into classic antisemitic tropes about Jewish control over global systems. The mention of Rothschilds as having fingerprints on a New World Order program further perpetuates the myth of Jewish conspiracies, collectively implicating Jews in harmful actions. Thus, this tweet meets the criteria for antisemitism by negatively stereotyping and dehumanizing Jewish people through hateful language and conspiracy theories.",Yes,"The tweet employs several terms that reflect classic antisemitic stereotypes, such as equating Zionism with Nazism (""ZioNazi"") and implying Jewish conspiracies involving the Rothschilds and Masonic groups (""Masonic Satanist Vatican Rothschild fingerprints""). These references link Jews to negative forces and secret influence, aligning with antisemitic tropes that portray Jews as evil or conspiratorial. Thus, it violates the JDA's guidelines by associating Jews with harmful activities and forces of evil."
1118650296681373696,xenoxnews,2019-04-17 22:59:48+00:00,1,ZioNazi,"Why do so called ""Western democracies"" shrug off Zionazi terrorism as if it isn't happening on a daily basis?� https://t.co/b840NRlkk2",Yes,"The tweet uses the term ""Zionazi,"" which equates Jewish supporters or Israel with Nazis, a form of dehumanizing antisemitic rhetoric. This associates Jewish people with terrorism and historical atrocities, falling under the IHRA definition of antisemitism by making mendacious allegations about Jews as a collective. It targets Jewish community institutions and religious facilities by insinuating their supporters are terrorists, thus meeting the criteria outlined in the IHRA examples.",Yes,"The tweet uses the term ""Zionazi,"" which combines Zionism with the suffix ""-nazi."" This term is highly offensive as it equates Zionism, a legitimate political movement supporting Jewish self-determination in Israel, with the Nazi regime known for its atrocities against Jews during the Holocaust. Such language evokes classical antisemitic stereotypes and links Jewish identity to negativity, thereby violating the JDA's definition of antisemitism. The use of ""Zionazi"" demeans Jewish people by associating them with one of the most evil periods in history and reinforces harmful stereotypes, falling under the category of coded antisemitic speech. This comparison trivializes the Holocaust and spreads antisemitic ideology, thus conforming to the JDA's guidelines on antisemitism."
1121595955113943041,CirthLiu,2019-04-26 02:04:48+00:00,1,ZioNazi,RT @DerorCurrency: Zionazi agent provocateur to run for #EU parliament https://t.co/ynPcFWBZFb,Yes,"The tweet uses the term ""Zionazi,"" which combines Zionism with the derogatory Nazi suffix ""-nazi."" This term equates Zionist supporters (often associated with Jewish identity) with Nazis, a deeply offensive comparison that dehumanizes Jewish individuals and reflects antisemitic ideology. According to the IHRA definition, this falls under mendacious or stereotypical allegations against Jews, thus constituting antisemitism.",Yes,"The tweet uses the term ""Zionazi,"" which equates Zionism with Nazism. This is antisemitic as it demeans Jews by associating a legitimate movement with a genocidal regime, stigmatizing and blaming them collectively for actions they didn't commit. The label suggests Jews are troublemakers, aligning with classical antisemitic stereotypes of Jewish conspiracy or collective guilt, thus violating JDA guidelines."
1162740170518683649,CoupeBad,2019-08-17 14:57:13+00:00,1,ZioNazi,Israeli sniper shot Palestinian security officer in Gaza - USA Backed Steal Land ZIONAZISM @housedemocrats� https://t.co/VteRErMoB3,Yes,"The tweet uses the term ""ZIONAZISM,"" which is a derogatory term that links Israelis to Nazism, a form of classic antisemitic rhetoric. This associates Jewish identity with extremism, fulfilling the IHRA definition by targeting Jewish collectives with hateful language and comparisons. Additionally, the mention of USA support for land theft implies blame on Jews or Israel, aligning with examples of antisemitic accusations about conspiracies or wrongdoing by Jewish people collectively. Thus, the tweet is antisemitic as it demonizes Jewish identity through derogatory associations.",Yes,"The tweet uses the term ""ZIONAZISM,"" which equates Zionism, a Jewish political movement, with Nazism, a genocidal regime. This analogy dehumanizes Jews and their supporters by drawing a comparison to one of the most abhorrent regimes in history. According to the JDA definition, this constitutes antisemitism as it fosters hostility against Jews by linking them to evil forces and spreading hate symbols. The tweet also criticizes the USA's support for Israel, further contributing to the antisemitic tone by implying a secret or harmful Jewish influence, thereby violating the guidelines outlined in points 2 and 6 of the JDA."
1162760659408494592,CoupeBad,2019-08-17 16:18:38+00:00,1,ZioNazi,"Israeli navy attacks Gaza fishermen, detains two - USA Backed ZioNazism @housedemocrats  @housejudiciary� https://t.co/AopagAyaO3",Yes,"The tweet employs the term ""ZioNazism,"" which equates Zionism with Nazism, a form of antisemitic rhetoric that dehumanizes Jews. It also implies a conspiracy by suggesting USA support for a Jewish scheme, another antisemitic trope. These elements align with IHRA's definition of antisemitism, as they involve hateful stereotypes and dehumanizing comparisons.",Yes,"The tweet uses the term ""ZioNazism,"" which merges Zionism with the Nazis, a severe form of hate speech. This implies that Jewish supporters of Zionism are akin to Nazis, a harmful stereotype that aligns with antisemitic views linking Jews to evil forces. Additionally, it suggests US government support for this Nazi-like behavior, further targeting Jewish people. The context and terminology used in the tweet clearly aim to harm Jewish individuals by association, fitting the JDA's definition of antisemitism."
1211373292889743360,ItaloSuave,2019-12-29 19:47:53+00:00,1,ZioNazi,"Tell me again how Judaism is not ZioNazism.  ""It's an evil society. Carpet bomb the lot of them.""  Rabbi David Bar-Hayim  https://t.co/h6tbHGb7pC",Yes,"The tweet contains multiple elements that align with the IHRA definition of antisemitism. It equates Judaism with ZioNazism, which is a form of antisemitic rhetoric that paints all Jews as part of an evil collective. The mention of ""carpet bomb"" indicates violence against Jewish individuals or their property, fitting into the physical manifestation aspect. Additionally, it reflects conspiracy theories about Jewish control and demeans Jewish people by labeling them as evil. These elements collectively meet the criteria for antisemitism as defined by IHRA.",Yes,"The tweet uses language that incites violence against Jews by advocating for their bombing, referencing Rabbi David Bar-Hayim. This aligns with antisemitic tropes, as it dehumanizes and calls for harm against Jewish individuals, violating the JDA's prohibition on hostility towards Jews as Jews. It goes beyond criticism to promote racialized violence, fitting under antisemitic definitions."
1151747144581177344,Max_Gross,2019-07-18 06:54:52+00:00,1,ZioNazi,@CatPurry9 Abe is just your typical garden variety Zionazi,Yes,"The tweet uses the term ""Zionazi,"" which combines ""Zionist"" with ""Nazi."" This derogatory term associates Jewish supporters of Israel with the Nazi regime, a group notorious for its persecution and genocide of Jews. By equating Abe with a ""Zionazi,"" the tweet not only demeans Jewish identity but also compares them to Nazis, both of which are antisemitic under IHRA's definition. The phrase suggests disloyalty to the nation in favor of Israel, aligning with antisemitic stereotypes about dual loyalty, and uses Nazi-associated language to incite hatred towards Jews. Thus, this tweet qualifies as antisemitic.",Yes,"The tweet ""@CatPurry9 Abe is just your typical garden variety Zionazi"" uses the derogatory term ""Zionazi,"" which combines ""Zionism"" with ""Nazi."" This term links Jewish identity to a negative stereotype, evoking antisemitic tropes by implying a connection between Jewish people and harmful or evil forces. The use of such language directly targets Jewish individuals based on their identity, aligning with the definition of antisemitism as discrimination against Jews as Jews. Therefore, this tweet is considered antisemitic according to the JDA guidelines."
