TweetID,Username,CreateDate,Biased,Keyword,Text,IHRA_Binary_7B,JDA_Binary_7B,IHRA_Binary_8B,JDA_Binary_8B,text_length,IHRA_FP_7B,IHRA_FP_8B,JDA_FP_7B,JDA_FP_8B,length_bin
1234901640878022656,Showryarao,2020-03-03 18:01:09+00:00,0,Israel,Ilhan Omar Withdraws Support From Bill To Save The Earth After Learning That’s Where Israel Is https://t.co/XrPIDHn5RT,0,0,1,1,118,0,1,0,1,81-120
1235606944569843713,pguk10,2020-03-05 16:43:46+00:00,0,Israel,"Leading ""Labour antisemitism crisis"" smear-merchant @IanAustin1965 spoke to this major pro-Israel lobby group in the US because he wants Britain and the US to stand ""shoulder to shoulder"" with Israel. https://t.co/RkjO4mO6aE",0,0,1,0,224,0,1,0,0,201-240
1213302108142878720,loves2giggle2,2020-01-04 03:32:19+00:00,0,Israel,Why was an IRANIAN General who epitomized Iran's call for “death to America” and “death to Israel” landing in Baghdad hours after an Iranian attack on the US Embassy? 🤔Taking out the terrorist Soleimani was an act of self-defense and stopped him from leading a second attack.,0,0,1,0,275,0,1,0,0,241-280
1294016966877949954,ShaiYehudi,2020-08-13 21:04:21+00:00,0,Israel,"@stefanie7colli1 The problem is we have a bunch of ""White Exceptionalism"" that proudly and carelessly excludes their own Countrymen who look different, as being foreigners.\n\nBiblical Egyptians were like-minded against Israeli slaves.\n\nGod forbids Israel from exhibiting those same evil actions.",0,0,1,1,298,0,1,0,1,281-320
1296868968901173248,VarunSi25194198,2020-08-21 17:57:11+00:00,0,Israel,Terrorists in Gaza launched 12 rockets at Israel from the Gaza Strip.\n\n Israel responded with three airstrikes on Hamas terror group.\n\nAnd so called International Media: Israel bombing Gaza again.\n\n#IStandWithIsrael.,0,0,1,0,222,0,1,0,0,201-240
1281211915591655426,Alzahrani7Turki,2020-07-09 13:01:39+00:00,0,Israel,"O Children of Israel, remember My favor which I have bestowed upon you and that I preferred you over the worlds.\n- Saheeh International",0,0,1,0,136,0,1,0,0,121-160
1272901386263543814,altha1952,2020-06-16 14:38:34+00:00,0,Israel,"Israel, Blamed for George Floyd’s Death, Replies to Its Calumniators\nhttps://t.co/E9AbsjaCsL",0,0,1,1,93,0,1,0,1,81-120
1283162576935964673,zhariaaaaa_,2020-07-14 22:12:53+00:00,0,Israel,#WhosWhoAtWSU \n#BlackWrightState \n\nHey y’all! \nMy name is Leah Israel \n•I’m a sophomore \n•Media Studies major🎥✨ \n•I’m Historian @thewsubsu  📸 📖 \n• I’m also apart of In His Presence Ministries (IHP) as the Event Coordinator! \nI am blessed and highly favored🙌🏼 https://t.co/FqJr4Lpg1A,0,0,1,0,291,0,1,0,0,281-320
1265273749990858753,msmccright,2020-05-26 13:29:04+00:00,0,Israel,Israel always rescues its own. God is good! https://t.co/aWZo40U3EC,0,0,1,1,67,0,1,0,1,0-80
1257981715089408000,siskinredpoll,2020-05-06 10:33:07+00:00,0,Israel,Mathew Gould also set up Tech Hub with Israel. A country that has no links with high level surveillance methods what so ever https://t.co/GXQEfmtz3E,0,0,1,1,148,0,1,0,1,121-160
1257969426202329088,plataforma_con,2020-05-06 09:44:17+00:00,0,Israel,"As Palestinians mobilize to fight #COVID19, Israel continues to steal land to build illegal settlements in the occupied Palestinian territory. \n\n#BDS campaigns that hold Israel to account for violating Palestinian rights are more vital than ever. #SpreadSolidarity https://t.co/k6cy309OvS",0,0,1,0,290,0,1,0,0,281-320
1299047120893288449,StanleyPanama,2020-08-27 18:12:23+00:00,0,Israel,First Area of UAE-Israel Cooperation: Spying on Dissidents and Journalists https://t.co/FRIdj5fgIw https://t.co/4y1RBzxeuE,0,0,1,0,122,0,1,0,0,121-160
1281564725353033728,AJamalkhani,2020-07-10 12:23:35+00:00,0,Israel,1988: Israeli mastermind behind Iran-Contra dies in plane crash - This Day in Jewish History - Haaretz - Israel News | https://t.co/VMsl74ny2q\nhttps://t.co/ovHMWcUqOT https://t.co/Bm3uv42ZG9 https://t.co/ZNY0d6zv7R,0,0,1,1,215,0,1,0,1,201-240
1292873861613199360,David_Trepp,2020-08-10 17:22:03+00:00,0,Israel,"Israel Catches Terrorist from Murderous 2010 Attack on Gaza Fence | United with Israel https://t.co/xZUDryuMa0 BH, our enemies will always be captured and punished severely! Hang the swine by his ankles till the blood fills his head and explodes!!!!!!",0,0,1,1,251,0,1,0,1,241-280
1292810973074591747,Charles68431225,2020-08-10 13:12:09+00:00,0,Israel,"Israel distributes illegal ""orders"" to seize acres of privately-owned Palestinian farm land from residents in Rafat village in Salfit #BDS https://t.co/cp6cJW9AS7",0,0,1,0,162,0,1,0,0,161-200
1299330025414688772,AsadAnwarr,2020-08-28 12:56:33+00:00,0,Israel,Israel has turned Gaza into an open prison.\n#PakistanSupportsPalestine,0,0,1,0,71,0,1,0,0,0-80
1296025611396354048,Abbas5711,2020-08-19 10:05:59+00:00,0,Israel,"Israel shoots and kills a young Palestinian man in Jerusalem's Old City.\n\nWorse - they denied paramedics access, leaving him to bleed to death. https://t.co/WqogAJ9NOs",0,0,1,0,169,0,1,0,0,161-200
1296256061117267969,noamb424,2020-08-20 01:21:42+00:00,0,Israel,"@blkwmn4freedom @MoveOn @lsarsour @AndrewBatesNC Then any one clip is irrelevant. Here the Klan comparison works: ""oh I saw that david Duke speech"" would be a weird summary of his hatred. If you're looking to smear *countries* for ""hate speech"" the one we are living in (and china, and Russia) qualify well ahead of Israel",0,0,1,1,322,0,1,0,1,321-400
1298733301792780289,Russ17202391,2020-08-26 21:25:23+00:00,0,Israel,"@veteranstoday Elena, of course. The ONLY place in the Middle East where the Christian community is GROWING is ISRAEL.  But, of course, VTs hate of Israel forces them to ignore it.  That's what anti-Semitism does to your soul.",0,1,1,1,226,0,1,1,1,201-240
1273942458636759040,af_philly,2020-06-19 11:35:25+00:00,0,Israel,@MattWalshBlog @NickJFuentes ben is a neocon and wants o destroy the middle east to make israel safer\n greater israel,0,0,1,1,118,0,1,0,1,81-120
1278060201065791490,freespeechlover,2020-06-30 20:17:51+00:00,0,Israel,Ethnic Cleansing Crybabies\n-House Dems threaten to withhold aid to Israel if annexation plans advance; AIPAC melts down \nhttps://t.co/QZvvUGy4nM,0,0,1,0,146,0,1,0,0,121-160
1263276020196675584,halbyman51,2020-05-21 01:10:48+00:00,0,Israel,Iran will support any nation or group that fights Israel: supreme leader https://t.co/nXxAb06BCr https://t.co/VqVxhE7KUc,0,0,1,1,120,0,1,0,1,81-120
1297527938351603719,Article1C,2020-08-23 13:35:42+00:00,0,Israel,For Gaza: let’s escalate BDS campaigns to hold Israel accountable https://t.co/1BymAKAe8p via @bdsmovement,0,1,1,0,106,0,1,1,0,81-120
1287091809311764482,MaracasFlute,2020-07-25 18:26:15+00:00,0,Israel,@musiekmambu @DarrenAltman @WileyCEO The bit where he conflated Israel with all 'jews' - was that truth?,0,1,1,1,104,0,1,1,1,81-120
1266013351320190976,hermit82857782,2020-05-28 14:27:59+00:00,0,Israel,"Israel kills 10,000th Palestinian since 2000, US media largely ignore it https://t.co/6Fg18qttoL",0,0,1,0,96,0,1,0,0,81-120
1281614394720497665,MollyRadlauer,2020-07-10 15:40:57+00:00,0,Israel,@MalexNM @MichaelVlamis Me too... I don't think they're ever coming to Israel 🥺,0,0,1,0,79,0,1,0,0,0-80
1293955551269986306,ameeer307,2020-08-13 17:00:18+00:00,0,Israel,FUCK ISRAEL AND UAE\nFUCK ISRAEL AND UAE\nFUCK ISRAEL AND UAE\nFUCK ISRAEL AND UAE\nFUCK ISRAEL AND UAE\nFUCK ISRAEL AND UAE\nFUCK ISRAEL AND UAE\nFUCK ISRAEL AND UAE\nFUCK ISRAEL AND UAE\nFUCK ISRAEL AND UAE\nFUCK ISRAEL AND UAE\nFUCK ISRAEL AND UAE\nFUCK ISRAEL AND UAE\nFUCK ISRAEL AND UAE,0,0,1,1,292,0,1,0,1,281-320
1262306711911759873,ynkutner,2020-05-18 08:59:07+00:00,0,Israel,"@HamekorJosh @cynthiamckinney More reading:\n""Cynthia McKinney's Anti-Israel Campaign""\nhttps://t.co/FAADtq6oxC\n\n""Ex-congresswoman claims Israel behind European massacres""\nhttps://t.co/BWZoroH6AD",0,0,1,1,198,0,1,0,1,161-200
1263216936692809728,haaretzcom,2020-05-20 21:16:01+00:00,0,Israel,"After releasing 'final solution' cartoon, Iran says will back any entity that fights Israel https://t.co/dMWNiR6e0D",0,0,1,1,115,0,1,0,1,81-120
1271966990970703873,snh95895030,2020-06-14 00:45:37+00:00,0,Israel,"@NaguibSawiris Ethiopia is being directed by Israel and the USA. This is what peace with Israel, with the help of America, brought to Egypt.  Nothing but unending wars is in the future. Thanks to the stupidity of Sadat and his supporters.",0,0,1,1,238,0,1,0,1,201-240
1273222219666161664,mountainknt,2020-06-17 11:53:27+00:00,0,Israel,"☀️😊☀️\n\n...Praise be to you, Lord, the God of our father Israel, from everlasting to everlasting. Yours, Lord, is the greatness and the power and the glory and the majesty and the splendor, for everything in heaven and earth is yours. https://t.co/QgrwW3MDb1",0,0,1,0,259,0,1,0,0,241-280
1281651888853708801,Deadpan_Martin,2020-07-10 18:09:56+00:00,0,Israel,"@anasinqilabi How will the Muslim World feel if Israel converted Al Aqsa mosque into a synagogue? \n\nOr if crusaders ever converted the Kaaba into a church?\n\nHagia Sophia was, is and will forever remain a historic orthodox byzantine church NO matter what evil Erdogan’s regime do with it.",0,0,1,1,291,0,1,0,1,281-320
1288369753346707456,Louismoreira,2020-07-29 07:04:20+00:00,0,Israel,"Israel is ridiculous, antiquated and based on lies about other people's land, Seth Rogen  says, but he's afraid to tell other Jews https://t.co/P1qkt5shx8",0,0,1,0,154,0,1,0,0,121-160
1294328101917405184,Doreen23597,2020-08-14 17:40:41+00:00,0,Israel,"@JackPosobiec What's peace are you talking about, israel is the last one talk and deal with it about peace, what a shame, israel took palestinians lands forcibly and robbed their Freedom and rights.Their ways are killing, destroying, arresting and violence. No agreements with israel 🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸 https://t.co/WrSy4jyGfU",0,1,1,1,318,0,1,1,1,281-320
1297604360843571200,byronbwarming,2020-08-23 18:39:22+00:00,0,Israel,"1. Israeli war crimes, a thread:\n\nSix years ago, Israel halted its 7-week aerial bombardment and ground invasion of the Gaza Strip.\n\n2,200 Palestinians were killed\n70% of them were civilians\n25% of them were children\n1000 kids were left permanently disabled\n\n#StopArmingIsrael https://t.co/ZVBXw7Ctcx",0,0,1,0,309,0,1,0,0,281-320
1295819985655402496,alahind,2020-08-18 20:28:54+00:00,0,Israel,People can call me what they like. \n\nIsrael should be a pariah state. The fact that it isn’t speaks volumes for the rest of the world. https://t.co/pFBrz3HKav,0,0,1,1,160,0,1,0,1,121-160
1261728016750821379,HananTa68669761,2020-05-16 18:39:35+00:00,0,Israel,"America is the first supporter of Israel, because of its interests, but you will surely regret our actions.\n#Act4Palestine \n#IsraeliCrimes https://t.co/ydd7CBGARj",0,0,1,0,164,0,1,0,0,161-200
1280926386706944000,triciana7,2020-07-08 18:07:03+00:00,0,Israel,"These young Palestinians lost their limbs in the relentless bombardment of Gaza by Israel, not simply ""as a result of war"". https://t.co/1nyrwRfSKA",0,0,1,0,147,0,1,0,0,121-160
1300363208763551745,FazalRa31478659,2020-08-31 09:22:03+00:00,0,Israel,Israel Plan over Saudi Arabia Air Space https://t.co/fQY0fzggC5,0,0,1,0,63,0,1,0,0,0-80
1260696713234468870,BachirT2,2020-05-13 22:21:33+00:00,0,Israel,Israel and India are using the COVID-19 pandemic to expand settler colonial projects in Palestine and Kashmir.\n\nMy latest for @trtworld.\n\nhttps://t.co/ToW9x6QSq8,0,0,1,0,165,0,1,0,0,161-200
1279121799972704256,VMadge,2020-07-03 18:36:16+00:00,0,Israel,"reward Saudi Arabia, Israel, Russia, Ukraine, Egypt and even Venezuela are well documented. \nFlynn and Kushner conducting foreign policy while Obama was still president. \nRussian backed loans, and Russian money laundering in his properties.\nGoing around Congress for arms sales",0,0,1,0,280,0,1,0,0,241-280
1290879277576028160,kashmirtells,2020-08-05 05:16:17+00:00,0,Israel,"Israel steals over 50 acres of Palestinian land for ""military purposes"" in Kisan village, barbed-wires the area, gives owners 24-hrs to evacuate https://t.co/cawtZAGOFc",0,0,1,0,168,0,1,0,0,161-200
1279826707713753089,amsegalmd,2020-07-05 17:17:19+00:00,0,Israel,@adammaanit Had a similar experience in the UK once when I said I was traveling to Israel.. so awful!,0,0,1,0,101,0,1,0,0,81-120
1259118258210340866,jricole,2020-05-09 13:49:20+00:00,0,Israel,Top 5 Ways Netanyahu's Annexation of 30% of Palestinian West Bank will Devastate Israel https://t.co/sZbk8mg0ex via @jricole,0,0,1,0,124,0,1,0,0,121-160
1273249191356137473,Zacharyeldog245,2020-06-17 13:40:37+00:00,0,Israel,House Democrats threaten Israel\nhttps://t.co/4rRkGKzjNO,0,0,1,0,56,0,1,0,0,0-80
1297434392105816064,merlinslist,2020-08-23 07:23:58+00:00,0,Israel,"Israel raids a Palestinian wedding ceremony being held at Qattanin market in J'lem, chases &amp; assaults the guests, &amp; abducts another https://t.co/jUMDxsn40O",0,0,1,0,163,0,1,0,0,161-200
1277117942279405568,Timalloy5,2020-06-28 05:53:39+00:00,0,Israel,@FatFreds_Cat Are you denying that this is a tactic used by Israel?\n\nhttps://t.co/4O4mzVf3hq,0,0,1,0,94,0,1,0,0,81-120
1293954705257684992,Stretfordends,2020-08-13 16:56:56+00:00,0,Israel,@AnshelPfeffer What does Israel think will happen to the Palestinians? Do they all go to Jordan ?,0,0,1,1,97,0,1,0,1,81-120
1257417953676574721,neveraddicted,2020-05-04 21:12:56+00:00,0,Israel,"Trump, who had been hailed as the “King of Israel,” will ultimately be the man responsible for killing the Jewish state.\n\nMy latest for ⁦@InsideArabia⁩. https://t.co/1K5S2a7sQX",0,1,1,1,178,0,1,1,1,161-200
1262549028178444288,LadybugKae,2020-05-19 01:02:00+00:00,0,Israel,"A pro-Trump, Israel-dwelling cybersecurity CEO is being prosecuted by the feds, and Trump lawyer Alan Dershowitz has joined the defense and the far right is up in arms about the case—all the elements for it to be connected to Trump-Israeli collusion in 2016 but we'll have to see.",0,0,1,0,280,0,1,0,0,241-280
1297347965821034500,jacobkornbluh,2020-08-23 01:40:33+00:00,0,Israel,"Kushner, Berkowitz, O'Brien and Hook to visit Israel on trip to ME https://t.co/65wO3lJq5o",0,0,1,0,90,0,1,0,0,81-120
1282957699454566402,stephengill59,2020-07-14 08:38:46+00:00,0,Israel,"Corbyn 'forced' to stand down as Labour leader 'by conspiracy motivated from Israel', claims Margolyes\nhttps://t.co/DkMGNpSG2M https://t.co/4oAgvavZGZ",0,0,1,1,151,0,1,0,1,121-160
1276568363494526978,christi02455387,2020-06-26 17:29:50+00:00,0,Israel,"@leftieKlalaaaa @GillDay7 Ooh friend of Israel going backwards, and up against fucko the clown!!",0,1,1,1,96,0,1,1,1,81-120
1295605261470765056,ZamanBh60513139,2020-08-18 06:15:40+00:00,0,Israel,"This is all Hindustani Hindu, no Indian Muslim in this \n\nBecause Indian Muslims hate Israelis \n\nRather, Muslims all over the world hate Israel https://t.co/aTQXIqoPpX",0,1,1,1,170,0,1,1,1,161-200
1287726578101878784,Woj_Pawelczyk,2020-07-27 12:28:35+00:00,0,Israel,Imagine there is so much hatred for the state of Israel. \n\nIsrael is about 15 times smaller than Poland! https://t.co/dsGGesdTO7,0,0,1,1,130,0,1,0,1,121-160
1308242997784449024,haaretzcom,2020-09-22 03:13:31+00:00,0,Israel,Israel tightens demands on Gazan breast cancer patients in need of urgent care https://t.co/PKTcbs6VLG,0,0,1,0,102,0,1,0,0,81-120
1232969022209216512,pessoptimistic,2020-02-27 10:01:37+00:00,0,Israel,"Israel's intensified state-terrorism on Issawiyah means Malek is the 11th Palestinian child to lose an eye from an israeli bullet, &amp; counting #BDS https://t.co/fr9BWn39gt",0,1,1,0,174,0,1,1,0,161-200
1218568821017075722,MsBamaFan,2020-01-18 16:20:21+00:00,0,Israel,@BrandonBeckham_ @realDonaldTrump @Israel That is what I have been telling everyone I can...Keep your eyes on Israel!,0,0,1,1,117,0,1,0,1,81-120
1319777012475699200,findjacob,2020-10-23 23:05:34+00:00,0,Israel,"Defend itself from what? A starving man? This phrase is used constantly as a carte blanche for israel to commit inhumaine acts, under the pretext of “defense”— yet that courtesy is never extended to Palestinians, who must endure everything thrown at them with no recourse. https://t.co/PV9Hw3gP7p",0,0,1,0,296,0,1,0,0,281-320
1303067341551525889,StayClassy1979,2020-09-07 20:27:18+00:00,0,Israel,Nice little bounce back from yesterday👊\n\n+$100✅\nAustria O 2.25\n💰💰💰💰💰💰💰💰💰💰💰💰\n\n+$100\nCzech O 2.25\n💰💰💰💰💰💰💰💰💰💰💰💰\n\nIsrael O 2.25🖕\n\nGood start to the week💯 https://t.co/TwUym0Itcj,0,0,1,1,185,0,1,0,1,161-200
1242423011090857985,CarrelPhilippe,2020-03-24 12:08:23+00:00,0,Israel,@valerieboyer13 Israel donates 6 million doses of hydroxychloroquine to US. Source DC Patriot,0,0,1,0,93,0,1,0,0,81-120
